№ чека;Дата;Час;Товар;Кількість;Сума;Спосіб платежу;Покупець;Собівартість
100007188;10-20-2022;0,518831019;Tights type 2, Adidas;1;107.52;cash;;56
100007188;10-20-2022;0,518831019;T-shirt type 4, Reebok;1;367.14;cash;;174
100007188;10-20-2022;0,518831019;Tights type 7, Puma;1;565.76;cash;;320
100007227;11-1-2022;0,438449074;Pants type 3, Nike;2;3073.056;non-cash;;1428
100007261;9-20-2022;0,39119213;Boots type 3, Puma;1;4924.416;cash;ПІБ 984;2748
100007261;9-20-2022;0,39119213;Shirt type 1, Reebok;1;1167.8112;cash;ПІБ 984;738
100007261;9-20-2022;0,39119213;Shirt type 10, Nike;1;397.46;cash;ПІБ 984;167
100007261;9-20-2022;0,39119213;Cufflink type 1, Puma;1;227.88;cash;ПІБ 984;135
100007261;9-20-2022;0,39119213;Shirt type 8, Puma;1;475.2;cash;ПІБ 984;264
100007261;9-20-2022;0,39119213;Sneakers type 2, Puma;1;1310.61648;cash;ПІБ 984;982
100007265;7-7-2024;0,7859375;Boots type 4, Nike;1;6929.088;non-cash;;2868
100007267;9-14-2023;0,461851852;Shirt type 10, Adidas;1;424.555;cash;;205
100007267;9-14-2023;0,461851852;Boots type 6, Reebok;1;5521.068;cash;;2814
100007267;9-14-2023;0,461851852;Pants type 6, Reebok;1;1323.96;cash;;649
100007280;12-12-2023;0,726331019;Flip flops type 2, Reebok;1;468.7;cash;;218
100007300;2-7-2024;0,521006944;Shirt type 12, Reebok;1;1072.5708;cash;;629
100007307;4-25-2024;0,47744213;Pants type 4, Adidas;1;1339.5;non-cash;;705
100007309;3-2-2024;0,50994213;Cufflink type 4, Puma;1;788.04;cash;ПІБ 1092;495
100007309;3-2-2024;0,50994213;Cufflink type 2, Puma;1;360.6768;cash;ПІБ 1092;253
100007309;3-2-2024;0,50994213;Shirt type 6, Adidas;1;1093.224;cash;ПІБ 1092;606
100007309;3-2-2024;0,50994213;Cap type 3, Adidas;1;231.0;cash;ПІБ 1092;110
100007311;11-21-2022;0,381921296;Cap type 8, Puma;1;519.68;cash;ПІБ 743;290
100007312;2-11-2024;0,500972222;Cap type 3, Adidas;2;462.0;cash;;220
100007312;2-11-2024;0,500972222;Boots type 2, Puma;2;3854.144;cash;;2458
100007326;2-28-2022;0,4975;Shirt type 6, Nike;1;1428.59808;non-cash;;702
100007326;2-28-2022;0,4975;Cufflink type 4, Reebok;1;821.24;non-cash;;419
100007326;2-28-2022;0,4975;Shirt type 12, Adidas;2;1411.776;non-cash;;912
100007350;8-7-2022;0,460949074;Pants type 9, Nike;1;815.648;non-cash;;359
100007350;8-7-2022;0,460949074;Pants type 5, Puma;2;4210.016;non-cash;;2414
100007362;11-18-2023;0,523414352;Shirt type 10, Adidas;1;446.9;cash;;205
100007362;11-18-2023;0,523414352;Cufflink type 1, Reebok;1;737.2512;cash;;371
100007362;11-18-2023;0,523414352;Tights type 1, Nike;1;515.088;cash;;252
100007375;3-22-2023;0,668425926;Cap type 4, Nike;2;1067.02992;cash;ПІБ 131;492
100007390;12-6-2022;0,589340278;Pants type 6, Reebok;2;2647.92;cash;ПІБ 814;1298
100007405;2-2-2023;0,607118056;Cap type 2, Adidas;2;1223.5968;cash;;584
100007414;2-28-2023;0,560868056;Belt type 4, Reebok;1;450.76;cash;ПІБ 611;236
100007415;3-17-2023;0,456435185;T-shirt type 2, Reebok;1;420.3199;non-cash;;247
100007451;12-7-2022;0,856678241;Cap type 1, Reebok;1;529.2;cash;;245
100007460;3-21-2023;0,720983796;Cap type 7, Nike;1;452.608;cash;;208
100007460;3-21-2023;0,720983796;Pants type 12, Reebok;1;439.6842;cash;;249
100007460;3-21-2023;0,720983796;Shoes type 3, Puma;1;5261.256;cash;;3003
100007462;3-29-2022;0,765150463;Ball type 1, Puma;1;71.896;non-cash;;43
100007462;3-29-2022;0,765150463;Boots type 6, Nike;1;5533.412;non-cash;;2279
100007463;5-20-2024;0,528101852;Belt type 1, Nike;1;274.912;non-cash;;121
100007463;5-20-2024;0,528101852;Type 3 shoes, Nike;1;6650.368;non-cash;;3352
100007467;8-12-2024;0,473657407;Shoes type 2, Adidas;1;3363.51;non-cash;ПІБ 404;1761
100007478;9-30-2023;0,458055556;Shoes type 4, Puma;1;3041.776;non-cash;;1802
100007483;3-12-2023;0,831053241;Shirt type 5, Reebok;1;971.88;non-cash;ПІБ 531;534
100007496;3-10-2024;0,450405093;T-shirt type 7, Puma;1;201.552;non-cash;;114
100007496;3-10-2024;0,450405093;Pants type 10, Puma;1;1870.2;non-cash;;1039
100007496;3-10-2024;0,450405093;Cufflink type 6, Puma;1;307.2048;non-cash;;205
100007496;3-10-2024;0,450405093;Tights type 5, Reebok;2;409.59;non-cash;;222
100007499;4-5-2024;0,77755787;Shirt type 6, Nike;1;1552.824;cash;;702
100007511;12-2-2022;0,740138889;Shirt type 10, Nike;1;397.46;cash;ПІБ 29;167
100007517;2-18-2022;0,455104167;Cap type 4, Puma;2;847.376;cash;;502
100007537;3-20-2023;0,722303241;T-shirt type 6, Nike;1;761.2;cash;;346
100007537;3-20-2023;0,722303241;Pants type 8, Puma;1;638.09088;cash;;482
100007537;3-20-2023;0,722303241;Tights type 5, Reebok;1;209.346;cash;;111
100007539;3-4-2024;0,641493056;Shirt type 3, Adidas;1;747.72;cash;;372
100007539;3-4-2024;0,641493056;Sneakers type 1, Reebok;1;2316.6;cash;;1053
100007539;3-4-2024;0,641493056;T-shirt type 5, Puma;1;247.976;cash;;139
100007547;11-24-2022;0,413368056;Cufflink type 5, Nike;1;797.70432;non-cash;;427
100007547;11-24-2022;0,413368056;Cap type 3, Nike;1;628.99456;non-cash;;298
100007556;10-13-2023;0,420115741;T-shirt type 2, Puma;1;313.6;cash;;200
100007556;10-13-2023;0,420115741;Cap type 8, Nike;2;1139.28;cash;;564
100007569;11-30-2023;0,642789352;Pants type 12, Nike;1;1410.66832;cash;;758
100007569;11-30-2023;0,642789352;Tights type 2, Puma;1;427.648;cash;;257
100007569;11-30-2023;0,642789352;Tights type 3, Reebok;1;356.96;cash;;184
100007571;7-15-2024;0,503877315;Pants type 11, Nike;1;893.316;cash;ПІБ 307;453
100007571;7-15-2024;0,503877315;Sneakers type 4, Adidas;1;1544.51;cash;ПІБ 307;739
100007571;7-15-2024;0,503877315;Tights type 6, Adidas;1;698.4;cash;ПІБ 307;388
100007571;7-15-2024;0,503877315;Shirt type 7, Adidas;1;1550.25;cash;ПІБ 307;795
100007577;1-22-2022;0,677222222;Shirt type 8, Puma;1;475.2;cash;;264
100007577;1-22-2022;0,677222222;Cap type 5, Reebok;1;196.8288;cash;;112
100007577;1-22-2022;0,677222222;Pants type 12, Puma;1;296.192;cash;;178
100007577;1-22-2022;0,677222222;Flip flops type 3, Reebok;1;481.14;cash;;243
100007577;1-22-2022;0,677222222;Cap type 3, Puma;2;730.2672;cash;;498
100007612;7-3-2022;0,845902778;Sneakers type 1, Puma;1;2660.02176;cash;;1628
100007612;7-3-2022;0,845902778;Type 5 shirt, Nike;2;1823.488;cash;;838
100007614;7-17-2023;0,44212963;T-shirt type 7, Adidas;1;364.06;non-cash;;167
100007635;7-27-2023;0,859178241;Sneakers type 1, Reebok;1;2270.268;non-cash;ПІБ 939;1053
100007643;3-21-2022;0,38662037;Tights type 6, Nike;1;536.52;cash;;255
100007645;2-22-2022;0,605578704;Tights type 2, Adidas;1;107.52;cash;;56
100007645;2-22-2022;0,605578704;Pants type 12, Reebok;1;450.5406;cash;;249
100007646;7-17-2022;0,698368056;Cufflink type 5, Nike;1;911.66208;non-cash;;427
100007646;7-17-2022;0,698368056;Type 3 shirt, Nike;1;1737.236;non-cash;;821
100007646;7-17-2022;0,698368056;Tights type 6, Reebok;1;691.6;non-cash;;380
100007646;7-17-2022;0,698368056;Cufflink type 2, Puma;1;378.488;non-cash;;253
100007650;10-17-2023;0,597337963;Flip flops type 1, Reebok;2;1372.8;cash;;624
100007659;6-1-2023;0,602152778;Pants type 2, Reebok;1;335.49;cash;ПІБ 449;159
100007667;5-26-2022;0,52775463;Cap type 3, Adidas;1;231.0;non-cash;;110
100007667;5-26-2022;0,52775463;Shoes type 1, Puma;1;3105.4056;non-cash;;2265
100007672;2-4-2022;0,841087963;T-shirt type 3, Nike;1;492.2;cash;;230
100007672;2-4-2022;0,841087963;Ball type 2, Puma;1;72.36;cash;;45
100007676;5-17-2022;0,731469907;Tights type 3, Puma;1;606.464;non-cash;;368
100007676;5-17-2022;0,731469907;Sneakers type 3, Reebok;2;4119.56;non-cash;;2276
100007676;5-17-2022;0,731469907;T-shirt type 6, Puma;1;181.28;non-cash;;110
100007676;5-17-2022;0,731469907;Flip flops type 2, Reebok;1;468.7;non-cash;;218
100007694;2-16-2024;0,764768519;T-shirt type 4, Nike;1;402.28;cash;;178
100007705;4-15-2024;0,813854167;Cap type 3, Reebok;2;1001.2728;cash;ПІБ 369;506
100007705;4-15-2024;0,813854167;Pants type 1, Adidas;2;3129.84;cash;ПІБ 369;1656
100007708;12-9-2023;0,870011574;Shirt type 7, Adidas;1;1457.235;non-cash;;795
100007708;12-9-2023;0,870011574;Pants type 1, Adidas;1;1564.92;non-cash;;828
100007708;12-9-2023;0,870011574;Tights type 1, Reebok;1;343.98;non-cash;;182
100007712;7-5-2023;0,5184375;Cap type 6, Reebok;1;203.3;non-cash;ПІБ 211;107
100007712;7-5-2023;0,5184375;Pants type 6, Adidas;2;3064.0;non-cash;ПІБ 211;1532
100007712;7-5-2023;0,5184375;Cap type 3, Nike;2;714.12;non-cash;ПІБ 211;330
100007714;7-27-2022;0,455775463;Sneakers type 2, Puma;1;1389.56928;non-cash;;982
100007726;9-12-2023;0,859247685;Boots type 6, Puma;1;2144.936;cash;;1361
100007726;9-12-2023;0,859247685;Tights type 6, Reebok;1;691.6;cash;;380
100007726;9-12-2023;0,859247685;Type 1 shirt, Nike;1;1700.784;cash;;837
100007726;9-12-2023;0,859247685;Sneakers type 3, Reebok;1;2059.78;cash;;1138
100007726;9-12-2023;0,859247685;Pants type 7, Reebok;1;1571.7;cash;;806
100007732;4-4-2024;0,391435185;Boots type 1, Nike;1;5934.61344;cash;;2814
100007738;3-22-2024;0,421423611;Cap type 2, Nike;1;546.448;cash;;238
100007738;3-22-2024;0,421423611;Tights type 4, Puma;1;282.1728;cash;;168
100007738;3-22-2024;0,421423611;Belt type 2, Adidas;1;325.95;cash;;159
100007738;3-22-2024;0,421423611;Shoes type 2, Adidas;1;3363.51;cash;;1761
100007738;3-22-2024;0,421423611;Shoes type 4, Nike;1;5776.12;cash;;2947
100007738;3-22-2024;0,421423611;Cap type 3, Puma;2;950.13072;cash;;574
100007738;3-22-2024;0,421423611;Cufflink type 1, Nike;2;991.648;cash;;466
100007738;3-22-2024;0,421423611;Sneakers type 6, Adidas;1;2545.92;cash;;1224
100007738;3-22-2024;0,421423611;Pants type 4, Reebok;1;2210.88;cash;;1176
100007746;3-28-2023;0,490659722;Pants type 11, Puma;1;544.824;cash;ПІБ 965;329
100007754;10-27-2022;0,620231481;Boots type 4, Adidas;2;12974.7618;non-cash;;6822
100007754;10-27-2022;0,620231481;Boots type 5, Nike;1;8007.18;non-cash;;3543
100007763;9-15-2022;0,79099537;Pants type 6, Adidas;1;1532.0;cash;;766
100007763;9-15-2022;0,79099537;Belt type 2, Nike;1;536.8;cash;;220
100007782;4-22-2023;0,850046296;Cufflink type 7, Reebok;1;487.008;non-cash;;267
100007803;7-6-2024;0,649930556;T-shirt type 3, Nike;1;535.0;cash;ПІБ 1029;250
100007803;7-6-2024;0,649930556;Sneakers type 1, Reebok;1;2316.6;cash;ПІБ 1029;1053
100007839;6-15-2023;0,480509259;Shoes type 4, Reebok;1;6167.26;cash;;3298
100007839;6-15-2023;0,480509259;Tights type 4, Reebok;1;789.93;cash;;393
100007839;6-15-2023;0,480509259;Shirt type 3, Puma;1;273.6;cash;;152
100007839;6-15-2023;0,480509259;Tights type 2, Reebok;1;395.01;cash;;210
100007839;6-15-2023;0,480509259;Shoes type 3, Puma;1;5261.256;cash;;3003
100007840;8-5-2024;0,817604167;Cap type 1, Adidas;1;339.5;cash;;175
100007852;6-2-2023;0,450115741;Shirt type 11, Puma;1;661.248;non-cash;;410
100007864;9-27-2023;0,717951389;Shirt type 7, Nike;1;1580.6976;non-cash;;820
100007871;4-20-2023;0,754282407;Pants type 1, Nike;1;2275.036;cash;;937
100007878;11-13-2022;0,3790625;Cufflink type 2, Adidas;1;380.88;cash;ПІБ 386;207
100007904;1-8-2024;0,426134259;Shoes type 1, Puma;1;3787.08;cash;ПІБ 448;2265
100007904;1-8-2024;0,426134259;Shirt type 4, Puma;1;879.9912;cash;ПІБ 448;542
100007904;1-8-2024;0,426134259;Cufflink type 3, Puma;1;642.4704;cash;ПІБ 448;390
100007904;1-8-2024;0,426134259;Cufflink type 4, Reebok;1;821.24;cash;ПІБ 448;419
100007906;6-30-2022;0,721886574;Tights type 5, Reebok;2;455.1;non-cash;;222
100007906;6-30-2022;0,721886574;Tights type 6, Nike;1;536.52;non-cash;;255
100007906;6-30-2022;0,721886574;Cap type 5, Puma;1;234.08;non-cash;;140
100007906;6-30-2022;0,721886574;Cap type 3, Nike;1;349.9188;non-cash;;165
100007906;6-30-2022;0,721886574;Type 1 shirt, Nike;1;1700.784;non-cash;;837
100007906;6-30-2022;0,721886574;T-shirt type 2, Puma;1;313.6;non-cash;;200
100007906;6-30-2022;0,721886574;Sneakers type 5, Nike;1;2494.008;non-cash;;1206
100007907;8-27-2024;0,815300926;Cap type 7, Adidas;1;323.84;cash;;176
100007907;8-27-2024;0,815300926;Shoes type 4, Nike;1;5718.3588;cash;;2947
100007907;8-27-2024;0,815300926;Tights type 1, Nike;1;515.088;cash;;252
100007907;8-27-2024;0,815300926;Pants type 6, Reebok;2;2383.128;cash;;1298
100007907;8-27-2024;0,815300926;Sneakers type 4, Nike;1;1782.428;cash;;893
100007926;11-9-2023;0,426215278;Cufflink type 4, Puma;1;788.04;non-cash;;495
100007960;11-8-2022;0,732511574;Pants type 8, Puma;2;1428.10816;non-cash;;964
100007960;11-8-2022;0,732511574;Shirt type 8, Puma;1;427.68;non-cash;;264
100007960;11-8-2022;0,732511574;Cap type 8, Reebok;1;409.64;non-cash;;209
100007960;11-8-2022;0,732511574;Boots type 3, Reebok;1;6686.18;non-cash;;3394
100007980;6-22-2022;0,859166667;Tights type 4, Adidas;1;584.97;cash;;370
100007991;7-16-2022;0,38556713;Shirt type 3, Adidas;1;725.2884;cash;;372
100007991;7-16-2022;0,38556713;Cufflink type 3, Reebok;1;719.44;cash;;391
100007991;7-16-2022;0,38556713;Pants type 1, Adidas;2;2535.1704;cash;;1656
100007991;7-16-2022;0,38556713;Shirt type 9, Reebok;2;1092.0;cash;;546
100007991;7-16-2022;0,38556713;Type 2 ball, Nike;1;83.62;cash;;37
100007991;7-16-2022;0,38556713;Cufflink type 4, Nike;1;386.12;cash;;197
100008005;2-8-2024;0,843912037;Cap type 6, Puma;1;344.5728;non-cash;;251
100008018;11-25-2022;0,736689815;Boots type 1, Adidas;1;7293.79;non-cash;;3593
100008018;11-25-2022;0,736689815;Cap type 7, Adidas;1;323.84;non-cash;;176
100008018;11-25-2022;0,736689815;Cap type 7, Nike;1;452.608;non-cash;;208
100008018;11-25-2022;0,736689815;Boots type 6, Nike;1;5533.412;non-cash;;2279
100008018;11-25-2022;0,736689815;Pants type 11, Reebok;1;1816.84;non-cash;;857
100008019;10-9-2022;0,650462963;Shirt type 7, Adidas;1;1379.7225;non-cash;;795
100008019;10-9-2022;0,650462963;T-shirt type 1, Puma;1;340.83504;non-cash;;238
100008031;4-22-2023;0,525856481;Tights type 4, Nike;1;289.788;cash;ПІБ 554;123
100008031;4-22-2023;0,525856481;Type 5 shirt, Nike;1;911.744;cash;ПІБ 554;419
100008040;3-18-2022;0,859780093;Cufflink type 3, Puma;1;648.96;cash;;390
100008040;3-18-2022;0,859780093;Cap type 4, Nike;1;573.672;cash;;246
100008040;3-18-2022;0,859780093;Boots type 4, Nike;1;6929.088;cash;;2868
100008040;3-18-2022;0,859780093;Cufflink type 4, Nike;2;772.24;cash;;394
100008040;3-18-2022;0,859780093;Shirt type 2, Puma;1;853.632;cash;;494
100008041;11-17-2023;0,553101852;T-shirt type 2, Adidas;1;276.612;cash;ПІБ 289;168
100008041;11-17-2023;0,553101852;T-shirt type 2, Nike;1;813.2586;cash;ПІБ 289;385
100008046;7-29-2023;0,443680556;T-shirt type 1, Reebok;1;309.68;non-cash;;158
100008046;7-29-2023;0,443680556;Sneakers type 4, Reebok;1;3396.94;non-cash;;1700
100008048;12-14-2023;0,676527778;T-shirt type 3, Reebok;1;440.7;cash;;226
100008048;12-14-2023;0,676527778;Cufflink type 6, Reebok;1;413.27;cash;;221
100008048;12-14-2023;0,676527778;Pants type 9, Reebok;1;510.8544;cash;;336
100008054;9-26-2023;0,658171296;Belt type 3, Adidas;1;350.784;cash;;203
100008054;9-26-2023;0,658171296;Pants type 8, Reebok;1;2439.36;cash;;1232
100008071;1-29-2023;0,723738426;Pants type 11, Nike;1;893.316;cash;;453
100008071;1-29-2023;0,723738426;Shirt type 1, Adidas;2;1573.4904;cash;;948
100008071;1-29-2023;0,723738426;Boots type 3, Reebok;1;5750.1148;cash;;3394
100008071;1-29-2023;0,723738426;Tights type 7, Adidas;1;717.336;cash;;369
100008071;1-29-2023;0,723738426;Type 3 shirt, Nike;1;1719.86364;cash;;821
100008083;11-19-2022;0,5459375;Cap type 8, Adidas;1;326.8;cash;;152
100008083;11-19-2022;0,5459375;Pants type 5, Adidas;2;1944.74;cash;;958
100008097;1-16-2024;0,595277778;Sneakers type 4, Puma;1;1437.38496;non-cash;ПІБ 168;912
100008105;1-20-2023;0,752152778;Shirt type 12, Adidas;1;714.096;non-cash;ПІБ 896;456
100008105;1-20-2023;0,752152778;Pants type 12, Reebok;1;510.2508;non-cash;ПІБ 896;249
100008105;1-20-2023;0,752152778;Cap type 2, Nike;1;444.1612;non-cash;ПІБ 896;265
100008105;1-20-2023;0,752152778;Boots type 5, Nike;2;16014.36;non-cash;ПІБ 896;7086
100008126;6-1-2022;0,799525463;Cap type 1, Reebok;1;441.0395;non-cash;;265
100008126;6-1-2022;0,799525463;Cap type 7, Adidas;1;323.84;non-cash;;176
