№ чека;Дата;Час;Товар;Кількість;Сума;Спосіб платежу;Покупець;Собівартість
100006707;6-20-2023;0,440740741;T-shirt type 4, Adidas;1;180.2843;cash;;107
100006712;2-18-2024;0,37505787;Type 3 shirt, Reebok;2;1033.2;cash;;492
100006712;2-18-2024;0,37505787;Pants type 8, Adidas;1;2127.06;cash;;1053
100006712;2-18-2024;0,37505787;Shirt type 1, Reebok;1;1357.92;cash;;738
100006712;2-18-2024;0,37505787;T-shirt type 1, Reebok;1;309.68;cash;;158
100006717;9-6-2024;0,788981481;Tights type 7, Puma;1;565.76;cash;;320
100006717;9-6-2024;0,788981481;Boots type 5, Reebok;1;5673.87;cash;;2741
100006727;3-1-2023;0,853032407;Pants type 8, Reebok;1;2171.0304;non-cash;ПІБ 1223;1232
100006731;7-11-2024;0,852546296;Shirt type 5, Reebok;1;971.88;non-cash;;534
100006736;11-14-2022;0,497696759;T-shirt type 2, Reebok;1;461.89;cash;;247
100006740;12-5-2023;0,867060185;Shirt type 3, Puma;1;273.6;non-cash;;152
100006740;12-5-2023;0,867060185;Ball type 1, Adidas;1;57.4275;non-cash;;31
100006740;12-5-2023;0,867060185;Belt type 3, Puma;1;510.59232;non-cash;;342
100006740;12-5-2023;0,867060185;Cap type 5, Nike;1;454.336;non-cash;;229
100006769;10-6-2023;0,728946759;Belt type 1, Adidas;1;637.29;cash;;291
100006769;10-6-2023;0,728946759;Cufflink type 1, Puma;1;227.88;cash;;135
100006769;10-6-2023;0,728946759;T-shirt type 2, Reebok;1;331.272;cash;;214
100006769;10-6-2023;0,728946759;Cufflink type 6, Puma;2;731.44;cash;;410
100006786;2-10-2024;0,783796296;Flip flops type 3, Adidas;2;600.98;cash;;302
100006786;2-10-2024;0,783796296;Pants type 6, Puma;1;1229.53248;cash;;761
100006789;5-1-2022;0,655104167;Shoes type 1, Nike;1;3176.892;cash;;1611
100006789;5-1-2022;0,655104167;T-shirt type 6, Adidas;1;278.166;cash;;179
100006789;5-1-2022;0,655104167;Type 3 shirt, Reebok;1;516.6;cash;;246
100006794;4-30-2022;0,471226852;Shoes type 1, Puma;1;3787.08;non-cash;;2265
100006794;4-30-2022;0,471226852;Shirt type 4, Puma;1;888.88;non-cash;;542
100006797;1-4-2022;0,775023148;Boots type 1, Nike;1;6055.728;cash;;2814
100006797;1-4-2022;0,775023148;T-shirt type 2, Nike;1;418.20192;cash;;216
100006807;7-11-2022;0,506365741;Shoes type 3, Reebok;1;2500.2;non-cash;ПІБ 223;1389
100006810;10-28-2022;0,574131944;Type 1 ball, Reebok;1;93.74;non-cash;;43
100006819;1-10-2022;0,550451389;Type 3 shirt, Nike;1;1737.236;non-cash;ПІБ 968;821
100006819;1-10-2022;0,550451389;Boots type 5, Adidas;1;2860.29;non-cash;ПІБ 968;1563
100006819;1-10-2022;0,550451389;Boots type 1, Reebok;2;9835.8;non-cash;ПІБ 968;5070
100006825;1-30-2022;0,511469907;Tights type 5, Adidas;1;736.32;cash;;354
100006825;1-30-2022;0,511469907;Pants type 5, Puma;1;1894.5072;cash;;1207
100006825;1-30-2022;0,511469907;Pants type 10, Puma;1;1870.2;cash;;1039
100006825;1-30-2022;0,511469907;Sneakers type 4, Adidas;1;1544.51;cash;;739
100006825;1-30-2022;0,511469907;Cufflink type 3, Puma;1;648.96;cash;;390
100006831;2-5-2022;0,798113426;Pants type 3, Nike;1;1306.0488;cash;;714
100006836;8-13-2023;0,8475;Cap type 3, Adidas;1;380.21;cash;;197
100006836;8-13-2023;0,8475;T-shirt type 2, Puma;1;313.6;cash;;200
100006853;1-15-2022;0,662893519;Pants type 3, Reebok;1;1850.97;non-cash;;869
100006858;8-14-2022;0,67375;Shirt type 1, Puma;1;1326.29904;non-cash;;814
100006860;6-8-2024;0,680277778;Tights type 7, Reebok;1;315.59;non-cash;ПІБ 187;151
100006860;6-8-2024;0,680277778;T-shirt type 7, Adidas;1;364.06;non-cash;ПІБ 187;167
100006867;10-7-2023;0,615150463;Pants type 9, Puma;1;858.28;cash;;499
100006870;10-25-2022;0,572627315;Cufflink type 5, Adidas;1;596.5848;non-cash;ПІБ 668;342
100006870;10-25-2022;0,572627315;Pants type 8, Adidas;1;2127.06;non-cash;ПІБ 668;1053
100006870;10-25-2022;0,572627315;Cap type 1, Adidas;1;195.8283;non-cash;ПІБ 668;123
100006870;10-25-2022;0,572627315;Shirt type 9, Reebok;1;546.0;non-cash;ПІБ 668;273
100006870;10-25-2022;0,572627315;Pants type 5, Nike;1;2028.288;non-cash;ПІБ 668;912
100006870;10-25-2022;0,572627315;Shirt type 5, Puma;1;919.5648;non-cash;ПІБ 668;622
100006874;1-17-2023;0,812349537;Flip flops type 1, Puma;2;518.9184;cash;;378
100006874;1-17-2023;0,812349537;Sneakers type 3, Adidas;1;3241.26;cash;;1637
100006880;2-16-2023;0,821643519;Sneakers type 6, Reebok;1;1966.96;non-cash;;1069
100006891;12-6-2023;0,857395833;Sneakers type 4, Reebok;1;3502.0;cash;;1700
100006891;12-6-2023;0,857395833;Cap type 3, Nike;1;648.448;cash;;298
100006891;12-6-2023;0,857395833;Tights type 6, Adidas;1;698.4;cash;;388
100006891;12-6-2023;0,857395833;Shoes type 4, Adidas;1;3582.78;cash;;1698
100006891;12-6-2023;0,857395833;T-shirt type 1, Adidas;1;367.92;cash;;219
100006891;12-6-2023;0,857395833;Cufflink type 4, Puma;2;1576.08;cash;;990
100006891;12-6-2023;0,857395833;Sneakers type 4, Nike;1;1782.428;cash;;893
100006891;12-6-2023;0,857395833;T-shirt type 4, Nike;2;804.56;cash;;356
100006900;3-15-2022;0,83837963;Cap type 8, Reebok;1;409.64;cash;ПІБ 446;209
100006900;3-15-2022;0,83837963;Cufflink type 5, Nike;1;949.648;cash;ПІБ 446;427
100006910;3-8-2022;0,84849537;Pants type 2, Puma;1;865.7896;cash;ПІБ 302;590
100006910;3-8-2022;0,84849537;Pants type 2, Nike;1;1406.532;cash;ПІБ 302;597
100006910;3-8-2022;0,84849537;Cap type 6, Puma;1;391.56;cash;ПІБ 302;251
100006913;8-23-2022;0,852569444;Shirt type 6, Adidas;1;1093.224;cash;;606
100006924;6-13-2024;0,591203704;Cap type 1, Reebok;2;1058.4;cash;;490
100006924;6-13-2024;0,591203704;Pants type 2, Adidas;2;4162.32;cash;;2214
100006925;12-29-2023;0,535694444;Ball type 1, Puma;1;67.58224;cash;;43
100006939;2-14-2024;0,382766204;Sneakers type 2, Adidas;1;2117.61;non-cash;;1023
100006942;7-25-2023;0,482199074;Cap type 6, Puma;1;336.7416;non-cash;;251
100006955;5-18-2023;0,465451389;Sneakers type 2, Nike;1;4556.48;non-cash;ПІБ 491;1964
100006955;5-18-2023;0,465451389;Shirt type 7, Nike;1;1646.56;non-cash;ПІБ 491;820
100006955;5-18-2023;0,465451389;Pants type 6, Adidas;1;1532.0;non-cash;ПІБ 491;766
100006955;5-18-2023;0,465451389;Ball type 2, Adidas;1;94.5;non-cash;ПІБ 491;45
100006955;5-18-2023;0,465451389;Cufflink type 1, Reebok;2;1459.143;non-cash;ПІБ 491;742
100006955;5-18-2023;0,465451389;Belt type 1, Puma;1;297.77664;non-cash;ПІБ 491;191
100006955;5-18-2023;0,465451389;Tights type 6, Puma;1;419.65248;non-cash;ПІБ 491;299
100006955;5-18-2023;0,465451389;Type 3 shirt, Reebok;1;511.434;non-cash;ПІБ 491;246
100006955;5-18-2023;0,465451389;Pants type 6, Reebok;1;1323.96;non-cash;ПІБ 491;649
100006955;5-18-2023;0,465451389;Type 1 shirt, Nike;1;1700.784;non-cash;ПІБ 491;837
100006955;5-18-2023;0,465451389;T-shirt type 1, Reebok;1;309.68;non-cash;ПІБ 491;158
100006955;5-18-2023;0,465451389;Cufflink type 4, Adidas;1;1069.81;non-cash;ПІБ 491;493
100006955;5-18-2023;0,465451389;T-shirt type 3, Reebok;2;1120.38;non-cash;ПІБ 491;526
100006972;4-22-2024;0,630300926;Shirt type 8, Nike;1;1172.888;cash;;542
100006981;9-4-2023;0,624861111;Cap type 1, Puma;1;470.016;non-cash;;288
100006981;9-4-2023;0,624861111;Tights type 7, Reebok;2;631.18;non-cash;;302
100006986;2-23-2024;0,719594907;Shirt type 7, Adidas;1;1550.25;cash;;795
100006986;2-23-2024;0,719594907;Cap type 8, Adidas;1;326.8;cash;;152
100006996;11-6-2023;0,812986111;Cap type 3, Reebok;1;315.57;non-cash;ПІБ 457;157
100006996;11-6-2023;0,812986111;Cufflink type 7, Adidas;1;334.88;non-cash;ПІБ 457;184
100007007;2-20-2024;0,646898148;T-shirt type 3, Nike;1;508.25;non-cash;;250
100007007;2-20-2024;0,646898148;Shirt type 12, Adidas;1;820.8;non-cash;;456
100007007;2-20-2024;0,646898148;Cap type 5, Nike;1;449.79264;non-cash;;229
100007039;9-6-2022;0,769918981;Tights type 2, Puma;1;427.648;cash;;257
100007039;9-6-2022;0,769918981;Cap type 2, Reebok;1;363.264;cash;;176
100007048;2-5-2022;0,844027778;Boots type 3, Nike;1;7087.68;cash;;3312
100007048;2-5-2022;0,844027778;Pants type 7, Adidas;1;1984.32;cash;;954
100007048;2-5-2022;0,844027778;Pants type 4, Adidas;1;1339.5;cash;;705
100007048;2-5-2022;0,844027778;Shirt type 7, Reebok;2;2620.52;cash;;1372
100007048;2-5-2022;0,844027778;T-shirt type 1, Reebok;1;275.6152;cash;;158
100007086;1-10-2022;0,385532407;Pants type 9, Adidas;1;428.45;non-cash;ПІБ 700;205
100007087;2-2-2023;0,772534722;Boots type 2, Reebok;2;5215.9;cash;ПІБ 717;2426
100007087;2-2-2023;0,772534722;Cufflink type 7, Nike;1;581.616;cash;ПІБ 717;252
100007087;2-2-2023;0,772534722;T-shirt type 2, Nike;1;934.78;cash;ПІБ 717;385
100007087;2-2-2023;0,772534722;Boots type 5, Adidas;1;2860.29;cash;ПІБ 717;1563
100007087;2-2-2023;0,772534722;Pants type 10, Adidas;2;2377.072;cash;ПІБ 717;1160
100007091;2-3-2024;0,582789352;Cap type 7, Puma;1;386.784;cash;;237
100007091;2-3-2024;0,582789352;Sneakers type 3, Reebok;1;2059.78;cash;;1138
100007092;9-2-2023;0,699537037;Cufflink type 1, Nike;1;396.6592;cash;;233
100007092;9-2-2023;0,699537037;T-shirt type 3, Reebok;1;440.7;cash;;226
100007093;12-20-2023;0,775763889;Cap type 2, Puma;1;380.16;cash;;220
100007093;12-20-2023;0,775763889;Shirt type 4, Puma;1;773.3256;cash;;542
100007107;2-24-2022;0,481875;T-shirt type 6, Adidas;1;331.15;non-cash;;179
100007108;9-16-2024;0,531400463;Pants type 8, Nike;1;1563.272;cash;;743
100007108;9-16-2024;0,531400463;Tights type 7, Adidas;1;757.188;cash;;369
100007108;9-16-2024;0,531400463;Boots type 1, Reebok;2;9835.8;cash;;5070
100007108;9-16-2024;0,531400463;Ball type 2, Puma;1;72.36;cash;;45
100007108;9-16-2024;0,531400463;Boots type 1, Reebok;1;4917.9;cash;;2535
100007108;9-16-2024;0,531400463;Shirt type 6, Nike;1;1552.824;cash;;702
100007113;4-28-2024;0,726145833;T-shirt type 5, Adidas;1;627.21;non-cash;;303
100007117;3-2-2024;0,777037037;Pants type 7, Puma;1;482.232;cash;;283
100007117;3-2-2024;0,777037037;Cap type 4, Puma;1;377.08232;cash;;251
100007117;3-2-2024;0,777037037;Type 2 shirt, Reebok;1;554.4;cash;;252
100007117;3-2-2024;0,777037037;Belt type 4, Reebok;2;901.52;cash;;472
100007123;9-24-2023;0,643993056;Pants type 2, Reebok;1;335.49;non-cash;;159
100007127;1-24-2022;0,815;Belt type 4, Adidas;1;398.2;non-cash;ПІБ 218;181
100007127;1-24-2022;0,815;Boots type 6, Adidas;1;5889.38;non-cash;ПІБ 218;2714
100007127;1-24-2022;0,815;Cap type 8, Nike;1;569.64;non-cash;ПІБ 218;282
100007136;7-29-2023;0,38380787;Boots type 2, Adidas;1;6783.45;non-cash;;3309
100007136;7-29-2023;0,38380787;Tights type 7, Nike;1;364.816;non-cash;;151
100007136;7-29-2023;0,38380787;Shoes type 4, Adidas;1;3331.9854;non-cash;;1698
100007155;6-30-2024;0,819502315;Cufflink type 4, Adidas;1;1069.81;cash;;493
100007168;6-9-2022;0,768842593;Cufflink type 2, Puma;1;445.28;cash;ПІБ 1228;253
100007168;6-9-2022;0,768842593;Pants type 4, Adidas;1;1339.5;cash;ПІБ 1228;705
100007192;8-21-2023;0,660960648;Belt type 4, Reebok;2;901.52;cash;ПІБ 594;472
100007192;8-21-2023;0,660960648;Shirt type 2, Adidas;1;1007.4;cash;ПІБ 594;460
100007192;8-21-2023;0,660960648;Boots type 4, Nike;1;6929.088;cash;ПІБ 594;2868
100007192;8-21-2023;0,660960648;Shirt type 1, Reebok;1;1357.92;cash;ПІБ 594;738
100007192;8-21-2023;0,660960648;Pants type 1, Nike;1;1956.53096;cash;ПІБ 594;937
100007192;8-21-2023;0,660960648;Cufflink type 3, Reebok;1;697.8568;cash;ПІБ 594;391
100007195;12-22-2022;0,611597222;Boots type 2, Puma;1;1927.072;non-cash;;1229
100007195;12-22-2022;0,611597222;Cap type 1, Reebok;2;991.1;non-cash;;530
100007195;12-22-2022;0,611597222;Pants type 9, Nike;1;766.70912;non-cash;;359
100007195;12-22-2022;0,611597222;Shirt type 5, Puma;1;1044.96;non-cash;;622
100007228;3-21-2023;0,555543981;Cap type 7, Puma;1;367.4448;cash;;237
100007228;3-21-2023;0,555543981;Ball type 1, Adidas;1;52.5915;cash;;31
100007232;3-11-2023;0,425960648;Pants type 1, Nike;1;2115.78348;cash;;937
100007253;5-7-2024;0,826759259;Cufflink type 7, Nike;1;552.5352;cash;;252
100007254;7-7-2022;0,598344907;Cufflink type 1, Puma;2;401.0688;cash;;270
100007254;7-7-2022;0,598344907;T-shirt type 2, Adidas;1;510.84;cash;;258
100007254;7-7-2022;0,598344907;Pants type 6, Puma;2;2483.904;cash;;1522
100007281;9-21-2023;0,568391204;T-shirt type 3, Puma;1;480.6;non-cash;;267
100007281;9-21-2023;0,568391204;Flip flops type 2, Reebok;1;468.7;non-cash;;218
100007281;9-21-2023;0,568391204;Boots type 1, Nike;1;6055.728;non-cash;;2814
100007281;9-21-2023;0,568391204;Type 4 shirt, Reebok;2;3347.8;non-cash;;1762
100007281;9-21-2023;0,568391204;Shirt type 1, Puma;2;2852.256;non-cash;;1628
100007301;8-7-2022;0,789768519;Pants type 2, Nike;1;1265.8788;cash;;597
100007306;7-1-2023;0,780844907;Pants type 6, Nike;1;2298.168;cash;ПІБ 975;1062
100007306;7-1-2023;0,780844907;Cap type 4, Nike;1;573.672;cash;ПІБ 975;246
100007306;7-1-2023;0,780844907;Belt type 4, Reebok;2;901.52;cash;ПІБ 975;472
100007318;3-18-2024;0,505115741;Shirt type 10, Reebok;1;1125.72;cash;ПІБ 819;531
100007328;1-11-2022;0,849849537;Tights type 7, Reebok;1;312.4341;cash;;151
100007328;1-11-2022;0,849849537;Pants type 9, Puma;1;729.538;cash;;499
100007331;5-26-2022;0,602083333;Shirt type 3, Puma;1;243.504;non-cash;;152
100007339;1-29-2022;0,6334375;Pants type 1, Reebok;1;2099.34;cash;ПІБ 644;981
100007373;7-31-2023;0,501909722;Shirt type 9, Puma;1;669.8;cash;ПІБ 1109;425
100007373;7-31-2023;0,501909722;Boots type 5, Puma;2;4547.296;cash;ПІБ 1109;2572
100007399;10-16-2023;0,397650463;Shirt type 12, Adidas;1;820.8;cash;;456
100007399;10-16-2023;0,397650463;Sneakers type 5, Reebok;1;2250.24;cash;;1172
100007399;10-16-2023;0,397650463;Ball type 2, Puma;2;144.72;cash;;90
100007400;4-13-2022;0,523217593;Cap type 1, Reebok;1;529.2;non-cash;ПІБ 1003;245
100007408;9-17-2022;0,860972222;Pants type 4, Adidas;1;1339.5;cash;;705
100007408;9-17-2022;0,860972222;Cap type 1, Reebok;1;495.55;cash;;265
100007424;7-27-2024;0,391284722;Boots type 4, Reebok;2;12460.314;cash;;7538
100007424;7-27-2024;0,391284722;Sneakers type 1, Adidas;1;3338.68;cash;;1748
100007424;7-27-2024;0,391284722;Tights type 7, Reebok;1;315.59;cash;;151
100007439;3-9-2023;0,511678241;Cap type 1, Reebok;1;529.2;cash;;245
100007439;3-9-2023;0,511678241;Sneakers type 6, Reebok;1;1750.5944;cash;;1069
100007482;12-3-2022;0,505289352;Cufflink type 5, Nike;1;949.648;cash;;427
100007482;12-3-2022;0,505289352;Cufflink type 3, Reebok;1;719.44;cash;;391
100007482;12-3-2022;0,505289352;Pants type 1, Nike;1;2275.036;cash;;937
100007482;12-3-2022;0,505289352;Shirt type 7, Reebok;1;1310.26;cash;;686
100007485;10-31-2022;0,766979167;Pants type 6, Reebok;1;1323.96;cash;;649
100007505;4-5-2023;0,53599537;Pants type 7, Puma;1;482.232;cash;;283
100007509;8-24-2022;0,560983796;Cufflink type 5, Adidas;1;670.32;non-cash;;342
100007509;8-24-2022;0,560983796;Shirt type 9, Puma;1;669.8;non-cash;;425
100007513;3-19-2024;0,592928241;Boots type 2, Nike;1;4865.84064;cash;;2727
100007546;7-18-2023;0,634502315;Shoes type 2, Adidas;1;3363.51;non-cash;;1761
100007546;7-18-2023;0,634502315;Cufflink type 3, Nike;1;782.6;non-cash;;350
100007546;7-18-2023;0,634502315;Pants type 8, Adidas;1;2127.06;non-cash;;1053
100007554;5-9-2022;0,659375;Cufflink type 7, Reebok;1;512.64;non-cash;;267
100007582;10-28-2023;0,683645833;T-shirt type 6, Reebok;1;330.2345;cash;ПІБ 1167;181
100007586;3-1-2024;0,718761574;Pants type 8, Puma;1;759.632;non-cash;;482
100007587;7-24-2022;0,432627315;T-shirt type 3, Reebok;2;802.074;non-cash;;452
100007587;7-24-2022;0,432627315;Flip flops type 3, Reebok;1;481.14;non-cash;;243
100007587;7-24-2022;0,432627315;Shoes type 2, Adidas;2;6727.02;non-cash;;3522
100007587;7-24-2022;0,432627315;Cufflink type 7, Adidas;1;334.88;non-cash;;184
100007587;7-24-2022;0,432627315;Boots type 2, Adidas;1;6783.45;non-cash;;3309
100007621;2-19-2022;0,730555556;Sneakers type 6, Nike;2;7601.2344;cash;;3846
100007621;2-19-2022;0,730555556;Cap type 7, Nike;1;452.608;cash;;208
100007621;2-19-2022;0,730555556;Belt type 3, Nike;1;469.264;cash;;211
100007622;2-1-2022;0,802893519;Cap type 7, Puma;2;773.568;cash;;474
100007633;6-7-2023;0,84125;Pants type 3, Nike;2;3073.056;non-cash;;1428
100007638;5-23-2022;0,410578704;Tights type 3, Nike;1;427.51912;cash;;191
100007649;8-22-2024;0,494988426;Type 1 ball, Reebok;1;93.74;cash;;43
100007649;8-22-2024;0,494988426;T-shirt type 5, Adidas;1;627.21;cash;;303
100007649;8-22-2024;0,494988426;Belt type 4, Nike;1;629.392;cash;;283
100007649;8-22-2024;0,494988426;Cap type 3, Nike;1;357.06;cash;;165
100007677;8-18-2024;0,530983796;Shoes type 2, Puma;1;3234.944;non-cash;ПІБ 99;2032
100007686;8-20-2023;0,635543981;Shirt type 12, Reebok;1;1276.87;cash;;629
100007720;3-28-2022;0,747824074;Shirt type 12, Reebok;1;1200.2578;cash;;629
100007724;1-20-2022;0,820972222;Shirt type 9, Adidas;1;1818.46;cash;;838
100007724;1-20-2022;0,820972222;Shirt type 3, Puma;1;273.6;cash;;152
100007724;1-20-2022;0,820972222;Pants type 11, Adidas;1;1697.28;cash;;884
100007724;1-20-2022;0,820972222;Boots type 1, Nike;1;5934.61344;cash;;2814
100007740;7-16-2024;0,773055556;T-shirt type 2, Reebok;1;461.89;non-cash;;247
100007740;7-16-2024;0,773055556;Ball type 1, Puma;1;71.896;non-cash;;43
100007780;6-23-2024;0,720902778;Sneakers type 2, Nike;1;4237.5264;non-cash;;1964
100007812;7-13-2024;0,742002315;Shirt type 7, Adidas;1;1550.25;non-cash;;795
100007820;6-16-2023;0,48775463;Belt type 1, Puma;1;310.184;non-cash;;191
100007848;12-3-2022;0,388634259;Shirt type 4, Puma;1;853.3248;cash;;542
100007853;3-26-2022;0,738587963;Cap type 8, Adidas;1;326.8;cash;;152
100007885;12-27-2023;0,406296296;T-shirt type 7, Puma;1;201.552;cash;ПІБ 243;114
100007922;6-16-2023;0,507037037;Shoes type 1, Reebok;1;6119.12;non-cash;;3122
100007922;6-16-2023;0,507037037;Sneakers type 3, Puma;1;3159.72;non-cash;;1965
100007922;6-16-2023;0,507037037;Type 3 shirt, Nike;1;1737.236;non-cash;;821
100007922;6-16-2023;0,507037037;T-shirt type 4, Adidas;1;267.6096;non-cash;;144
100007922;6-16-2023;0,507037037;Pants type 7, Nike;1;2670.744;non-cash;;1299
100007922;6-16-2023;0,507037037;Boots type 5, Reebok;1;5673.87;non-cash;;2741
100007922;6-16-2023;0,507037037;Cufflink type 5, Nike;2;1899.296;non-cash;;854
100007928;8-30-2022;0,776319444;Shirt type 4, Adidas;2;574.368;non-cash;;372
100007946;7-14-2022;0,399594907;T-shirt type 1, Nike;1;452.2;non-cash;;190
100007961;6-6-2022;0,520162037;Cap type 2, Nike;1;541.66;cash;;265
100007961;6-6-2022;0,520162037;Boots type 3, Puma;1;4924.416;cash;;2748
100007967;8-12-2023;0,668993056;Cap type 5, Reebok;1;226.24;cash;;112
100007981;6-20-2024;0,544618056;Sneakers type 4, Reebok;1;3502.0;non-cash;;1700
100007997;3-24-2022;0,618865741;Pants type 9, Puma;1;858.28;non-cash;;499
100007997;3-24-2022;0,618865741;T-shirt type 1, Reebok;1;189.2;non-cash;;88
100007997;3-24-2022;0,618865741;Belt type 1, Puma;1;285.36928;non-cash;;191
100007997;3-24-2022;0,618865741;Pants type 7, Reebok;1;1571.7;non-cash;;806
100007997;3-24-2022;0,618865741;Pants type 5, Adidas;1;972.37;non-cash;;479
100008006;3-19-2024;0,429282407;Cap type 3, Reebok;2;631.14;cash;;314
100008010;2-19-2024;0,706967593;Cap type 2, Nike;1;541.66;non-cash;ПІБ 757;265
100008023;5-2-2022;0,576331019;Cap type 5, Adidas;1;322.74;non-cash;;163
100008024;9-5-2024;0,488958333;Shirt type 1, Reebok;1;1357.92;cash;;738
100008034;12-11-2023;0,697627315;Pants type 6, Adidas;1;1532.0;non-cash;;766
100008060;4-15-2022;0,402766204;T-shirt type 6, Reebok;1;371.05;non-cash;;181
100008065;5-6-2024;0,506631944;Shirt type 2, Adidas;1;1007.4;cash;;460
100008069;6-4-2022;0,748020833;Cap type 2, Nike;1;541.66;cash;;265
100008077;4-28-2023;0,639814815;Cap type 2, Nike;1;541.66;cash;;265
100008077;4-28-2023;0,639814815;Cap type 2, Reebok;1;378.4;cash;;176
100008077;4-28-2023;0,639814815;Ball type 1, Adidas;1;60.45;cash;;31
100008077;4-28-2023;0,639814815;Belt type 2, Puma;2;436.66848;cash;;292
100008080;1-27-2022;0,73650463;Cufflink type 7, Adidas;1;334.88;non-cash;ПІБ 565;184
100008087;2-17-2023;0,785439815;Pants type 11, Puma;1;512.13456;non-cash;;329
100008087;2-17-2023;0,785439815;Sneakers type 2, Nike;1;4556.48;non-cash;;1964
100008092;6-24-2024;0,561759259;Cufflink type 3, Nike;1;743.47;cash;;350
100008092;6-24-2024;0,561759259;Tights type 6, Puma;1;487.968;cash;;299
100008104;4-5-2024;0,38619213;Shoes type 2, Reebok;1;4327.96;non-cash;;2378
100008107;3-27-2022;0,764386574;Shirt type 3, Adidas;1;650.5164;cash;;372
